dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t3,kB6000,p20480,ms80,ms500,ms45,t6,mB10,p12288,ms180,ms450,ms25,c94b456143a3cedc7f9fdd70dafa8b32807a47fd09d997793c22e48722da6f1b
t32,kB2000,p28672,ms2000,ms2000,ms60,t2,mB12,p2048,ms140,ms350,ms120,edd710dc09d02e284405493cf4d9f6d51a92e2991399998d9ef29a8d19ec0b66
t6,kB75,p57344,ms30,ms170,ms55,t6,kB500,p49152,ms110,ms30,ms30,17b1decec2442467958d94dd9d7404e72e51d49f17d2f79aed293ec288f519eb
t8,kB1250,p65536,ms180,ms300,ms90,t2,mB8,p49152,ms100,ms50,ms75,79f2185080d53b55a306d511eaa720275439af69b5f9f06f6b7a099c19b7b649
t3,kB5000,p16,ms350,ms2000,ms15,t8,kB1500,p20480,ms60,ms50,ms25,d5635d4539ecb84203471f7774a11b591405e8a7b5fafce897536e604e8fcf8d
t16,kB5500,p12288,ms250,ms800,ms30,t8,mB40,p20480,ms130,ms350,ms180,fb989a9b375f4c73a31e0bb4161b91bbfe893ad53dc41633c61350c746b0c778
t16,mB40,p64,ms230,ms400,ms120,t4,kB75,p512,ms180,ms170,ms100,94b1e1f6e4d24018d8009e7009ad8ea3b9f36c13c01b14495ea42fbf3e102210
t16,kB500,p65536,ms1000,ms300,ms120,t32,kB250,p57344,ms800,ms100,ms140,ac9413dbddb89bddc6737d83ffbd0fae9b721c1614385effeb46afa59dfd2fdf
t4,mB15,p65536,ms30,ms90,ms120,t4,mB12,p16384,ms220,ms1000,ms170,1c5cd307b253edc9d894d1d5195ab0eca26ef2ef732f2b5eb7fef50bb52dfa0b
t32,kB125,p8,ms140,ms150,ms120,t4,kB4000,p256,ms20,ms200,ms150,f93acd327d277c72ece5fe81687ee59fa50427d041e5fc89b7dbdd775b924571
t32,mB12,p8,ms450,ms800,ms5,t6,kB1250,p64,ms50,ms300,ms170,0e566af93ca5f2c1575d810f397ccab5398001e8250867b9af99b56025eb7f6d
t6,mB40,p40960,ms130,ms2400,ms90,t6,kB7500,p65536,ms130,ms300,ms40,db002d5d7a77356ddbc4434b5f0ae6a15924d206d4259be0dae89e60293eae40
t4,kB750,p16,ms500,ms80,ms5,t3,mB30,p4096,ms150,ms250,ms15,905f975f2de7b3378360af7a22a795f88000591305ffb5e3144ae7f1f809b048
t16,kB6000,p128,ms40,ms70,ms85,t32,kB15,p512,ms220,ms250,ms190,35f8f7d0d50cbc2dcbc8fcd737505e33fd0252527b7f31430c583aea6055b812
t16,kB25,p6144,ms500,ms120,ms60,t32,mB18,p20480,ms90,ms20,ms130,745b270bf6e23d18dfbdd460ec2feb109f03b203cca3836d24b289bc96276a02
t16,mB20,p2048,ms50,ms110,ms20,t6,kB5000,p16,ms240,ms190,ms65,1c2c303c9904d51346bb9ca129c422d82c518d0eafbe0523750295716658b801
t16,mB14,p24576,ms140,ms350,ms80,t32,kB10,p8192,ms800,ms450,ms80,3bd545400df04a090c374718ed4b84449adcdaa52ccfc3d83720304170ffac98
t32,kB2,p128,ms190,ms500,ms190,t4,mB17,p8192,ms10,ms80,ms80,3945cc12bec6148175da6cd6abc1f289797fc6f6ccd65facdc41e32bc0aa4c47
t16,kB750,p12288,ms10,ms1200,ms45,t3,mB12,p2048,ms300,ms100,ms150,f04bcc2d2fc7f155d8b20700cc285105ac18a6e432bc91aac4b84441439425be
t6,kB2000,p1024,ms400,ms30,ms40,t6,kB250,p16,ms500,ms170,ms10,1c7e6d50952ed7aa1792e1adb7f555eae08781b7b722655110574cac281c86d0
t6,kB125,p8,ms180,ms1000,ms80,t32,kB750,p65536,ms60,ms350,ms85,a081c279a38d180be7fa3c2158847cfb9da4fbd8cd58b8214dd69d3906e6f855
t32,mB12,p28672,ms70,ms60,ms45,t32,kB50,p24576,ms4000,ms250,ms85,d77f5e8fa00b81727315f3208cf8fc423e48526e7d3eadf2e73a9746081d066b
t2,kB125,p57344,ms40,ms60,ms90,t2,kB15,p32,ms110,ms100,ms50,ced6bb363680c778a27b4f29faba9892ab27b26f3dbebe11599c6f993b250d48
t4,kB5000,p2048,ms250,ms20,ms30,t6,kB10,p24576,ms30,ms1200,ms25,6e262b7c9ba8d57e5ebc8233108f102721a55a1e3ec23af6b542d89f51c63982
t4,kB2,p20480,ms2000,ms400,ms20,t4,kB7500,p24576,ms250,ms170,ms130,e6a94807b4961db0113daa4981e215ef637d2d4be88c3ef539d84c37a1f0943c
t16,mB20,p57344,ms50,ms1200,ms90,t32,kB75,p4096,ms40,ms2400,ms55,be11abfe8509bd8c0f4dfabd1cc97869cf31e7d17811a622aa8f7acdf4a6b754
t4,kB4000,p24576,ms230,ms10,ms85,t6,mB15,p128,ms500,ms350,ms190,538eb61384cc8911b0d3cf76b5be608ab2e6449cc3916d46670bc1820a8db95b
t2,mB13,p4096,ms170,ms150,ms95,t4,kB15,p1024,ms1000,ms1000,ms180,c467be2a421adcec5c2bcf0e868cd321e468d856386d2fad6ec43dc1ab18aa93
