configID,qtyID,transition,slapsed_time
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,1,"['qty-1', 'qty-2', 'qty-2', 'qty-3', 'qty-2', 'qty-2', 'qty-3', 'qty-3', 'qty-2', 'qty-3', 'qty-3', 'qty-3', 'qty-2', 'qty-3', 'qty-3', 'qty-2', 'qty-3', 'qty-3', 'qty-3', 'qty-3', 'qty-1', 'qty-4', 'qty-2', 'qty-1', 'config_qty-5']","[241, 30, 10, 9, 1, 1, 5, 7, 7, 7, 6, 3, 2, 3, 4, 1, 3, 1, 1, 178, 1, 50, 1, 2, 1]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,13,"['qty-0', 'qty-0', 'qty-2']","[1, 1, 1]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,2,"['qty-0', 'qty-0', 'qty-0', 'qty-0', 'qty-0', 'qty-3', 'qty-0', 'qty-0', 'qty-0', 'qty-0', 'qty-0', 'qty-0', 'qty-3']","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,12,"['qty-0', 'qty-2', 'qty-0', 'qty-0', 'qty-0', 'qty-2', 'qty-0', 'qty-2', 'qty-0', 'qty-2', 'qty-0', 'qty-0', 'qty-0', 'qty-0']","[1, 2, 3, 3, 4, 7, 4, 6, 5, 7, 19, 270, 1, 1]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,-8,['qty-0'],[1]
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,2,"['qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-6', 'qty-7', 'qty-8', 'qty-7', 'qty-7', 'config_qty-9']","[1, 5, 1, 2, 1, 1, 3, 5, 2, 1, 1, 1, 1, 3, 1, 3, 4, 1, 6, 3, 3, 2, 2, 2, 1, 5, 3, 2, 2, 2, 1, 1, 1, 1, 3, 1, 3, 2, 1, 2, 723, 45, 4, 1, 1]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,1,"['qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5', 'qty-5']","[6, 2, 4, 3, 1, 2, 5, 1, 1, 1, 1, 5, 7, 1, 1, 2, 1, 2, 6, 1, 4, 1, 2, 1, 1, 5, 1, 1, 1, 4, 2, 1, 6, 1, 1, 1, 1, 1, 4, 3]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,13,"['qty-5', 'qty-5', 'qty-5']","[1, 1, 1]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,0,['qty-5'],[1]
72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b,2,"['qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-10', 'qty-11', 'qty-12', 'qty-13', 'config_qty-14']","[61, 4, 1, 5, 5, 1, 7, 5, 6, 9, 7, 10, 82, 9, 101, 163, 4, 2]"
