configID,qtyID,transition,slapsed_time
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,1,"['qty-1', 'config_qty-2']","[390, 210]"
64f03859dda1bb366e940a9b0255ab84f688d2308b4ba249e66277875387c78e,12,['qty-0'],[300]
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,1,"['qty-3', 'qty-3']","[90, 30]"
8e1839193d657ef483b45c276479c06924d746982841acee8d420f7705ad6ff9,2,"['qty-2', 'config_qty-4']","[60, 780]"
72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b,2,"['qty-5', 'qty-5', 'config_qty-6']","[90, 150, 240]"
72bfaed094de51c7191c16440aa680abef77577278f393988d68378699964a1b,1,"['qty-4', 'qty-4']","[240, 240]"
02ba8f3c0dd42ed74231abc424c0e74cf26260f1dcc8adbf004aaafd29e0fe12,0,['qty-7'],[30]
02ba8f3c0dd42ed74231abc424c0e74cf26260f1dcc8adbf004aaafd29e0fe12,2,['config_qty-8'],[930]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,2,['qty-9'],[450]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,13,['qty-10'],[150]
e458270e3bb2eabc32fd962b658bafd3ea238c9f3ec996a5184acc630a86f81d,1,['config_qty-11'],[360]
df61e74a62cdccbe5ad4487cf3e9b52ae9f8c4f6bad27c70d2d72587ea8570f7,1,"['qty-12', 'qty-12', 'qty-12']","[60, 180, 150]"
df61e74a62cdccbe5ad4487cf3e9b52ae9f8c4f6bad27c70d2d72587ea8570f7,2,"['qty-11', 'qty-11', 'config_qty-13']","[30, 30, 510]"
4e21ee90c46a216cdd9725c200d0097d7f7b3e414b5cf9bca1679af67f5c8b16,2,['config_qty-14'],[960]
ca4a587f2b02bab945f5e2a3e318c16f38dfa08bd32500ffac594b9428e26a61,13,['qty-15'],[30]
ca4a587f2b02bab945f5e2a3e318c16f38dfa08bd32500ffac594b9428e26a61,2,['config_qty-16'],[930]
dd2c2af8b5c8df4ed06cd19c1659f8186bf259f1b454b5271c2f6c003380f7dc,13,"['qty-17', 'config_qty-18']","[30, 360]"
dd2c2af8b5c8df4ed06cd19c1659f8186bf259f1b454b5271c2f6c003380f7dc,2,['qty-16'],[570]
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,13,['qty-19'],[270]
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,2,"['qty-20', 'config_qty-21']","[30, 270]"
f6fd9c45b20c3f539945cd860058d346e9b8f70d19c1641e982d9e2773b75307,1,['qty-19'],[390]
c8c00fdafb9b3fff3965476104455bdd5e718de24e90b65a0d3f9bb95f213f02,2,"['qty-22', 'config_qty-23']","[30, 810]"
c8c00fdafb9b3fff3965476104455bdd5e718de24e90b65a0d3f9bb95f213f02,1,['qty-21'],[120]
46dbcdf895e9bd7ddd85b7a57914ee303b20b90b826e30ecbd8148d9cadd9b24,2,['config_qty-24'],[960]
13a31319b5e057e9d4f9ef1e7eb29b403fddfd4b2119744de3528c24bfbcfedd,2,['qty-25'],[660]
13a31319b5e057e9d4f9ef1e7eb29b403fddfd4b2119744de3528c24bfbcfedd,13,['config_qty-26'],[300]
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,13,['qty-27'],[120]
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,1,['qty-28'],[810]
6b1ff1f1f0ad7cd362726f0b7a6cc1618a35c24149a866a1576a8c6d9cd5a5a6,2,['config_qty-29'],[30]
9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7,2,"['qty-30', 'qty-30', 'config_qty-31']","[360, 300, 150]"
9fd0632288bdf46b1a9874294adb9d375c60137e5daa650ef6db69c3c17f87e7,1,"['qty-29', 'qty-29']","[30, 120]"
c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165,2,"['qty-32', 'qty-32', 'config_qty-33']","[210, 330, 300]"
c1f0b9ae5d143576ca62bf43f0efd7deb1c66721dab48ab5fb0a4b493af7d165,1,"['qty-31', 'qty-31']","[60, 60]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,2,"['qty-34', 'qty-34', 'qty-35']","[30, 240, 210]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,1,"['qty-33', 'qty-33']","[90, 180]"
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,13,['qty-36'],[30]
8d765dad24ef29221d7e433f2f74e11fc85c690c8e8b44bb42d89688c0f4b438,12,['config_qty-37'],[180]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,-30,['qty-38'],[30]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,13,['qty-39'],[780]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,2,['qty-40'],[30]
36dd0160cf89a51066e426cbac83e19ea8b40f4d9ae00b1f5ad3c8ca718f8a6d,1,['config_qty-41'],[120]
0ec75b944141fa653de610d12c6154253d0812b853b1e6e74835e2b73ba6a242,2,"['qty-42', 'qty-42', 'qty-42']","[30, 120, 60]"
0ec75b944141fa653de610d12c6154253d0812b853b1e6e74835e2b73ba6a242,1,"['qty-41', 'qty-41', 'config_qty-43']","[150, 330, 270]"
89064cdb424a5273fc9b27f1c066dea3cd57c6894b637c7398044d1e360b0430,2,"['qty-44', 'qty-44', 'qty-44', 'config_qty-45']","[30, 60, 90, 120]"
89064cdb424a5273fc9b27f1c066dea3cd57c6894b637c7398044d1e360b0430,1,"['qty-43', 'qty-43', 'qty-43']","[60, 330, 270]"
b378e3a40540703acf22565e0ff0fd5ead61a70ad9af5799ec9a3458fb17fc4d,1,['qty-46'],[810]
b378e3a40540703acf22565e0ff0fd5ead61a70ad9af5799ec9a3458fb17fc4d,2,['config_qty-47'],[150]
8bdb8b916c5a0e01aed8a6966f0ddbbbfe6e0e5c4baac0fb813c0c6e12a74169,2,"['qty-48', 'qty-48', 'qty-48']","[60, 60, 30]"
8bdb8b916c5a0e01aed8a6966f0ddbbbfe6e0e5c4baac0fb813c0c6e12a74169,1,"['qty-47', 'qty-47', 'config_qty-49']","[240, 360, 210]"
e22f17b586428e3da2bd1b390edb9fd663bac02d4ba67dd3c443e92d4696f16a,1,"['qty-50', 'config_qty-51']","[150, 780]"
e22f17b586428e3da2bd1b390edb9fd663bac02d4ba67dd3c443e92d4696f16a,2,['qty-49'],[30]
ca04471a2b8c5e4f84fa74865d881c06f48e6b9c1bff9e6da0842bd298f26fb7,2,"['qty-52', 'qty-52', 'qty-53']","[30, 30, 30]"
ca04471a2b8c5e4f84fa74865d881c06f48e6b9c1bff9e6da0842bd298f26fb7,1,"['qty-51', 'qty-51']","[90, 210]"
ca04471a2b8c5e4f84fa74865d881c06f48e6b9c1bff9e6da0842bd298f26fb7,12,['qty-54'],[390]
ca04471a2b8c5e4f84fa74865d881c06f48e6b9c1bff9e6da0842bd298f26fb7,13,['config_qty-55'],[180]
3ba03291897ee465b1c54802dda3b0aae3eaa8f8ff6b367c623b1b3560e046f2,13,"['qty-56', 'qty-56']","[30, 30]"
3ba03291897ee465b1c54802dda3b0aae3eaa8f8ff6b367c623b1b3560e046f2,2,"['qty-55', 'qty-57']","[150, 480]"
3ba03291897ee465b1c54802dda3b0aae3eaa8f8ff6b367c623b1b3560e046f2,1,['config_qty-58'],[270]
fbb7d4a40e02ee682f5a0bc3e8867587b39ba7786af7a9905d2e1d48baa6873c,1,['config_qty-59'],[990]
e9e5666c8f0f6281f4f214540da7a5e8ff564686f64d0eae524edc82bde77f3e,1,"['qty-60', 'config_qty-61']","[510, 420]"
e9e5666c8f0f6281f4f214540da7a5e8ff564686f64d0eae524edc82bde77f3e,0,['qty-59'],[30]
2f99f80ab75bc2682689bc79e43d8bca6649cc89ca45b750e76f24a3b11af71c,1,"['qty-62', 'qty-62']","[690, 30]"
2f99f80ab75bc2682689bc79e43d8bca6649cc89ca45b750e76f24a3b11af71c,2,"['qty-61', 'config_qty-63']","[120, 120]"
2af338299f3642b151ed6f0615aea5df6d46b0157c49a9571894001d19574705,1,"['qty-64', 'config_qty-65']","[60, 420]"
2af338299f3642b151ed6f0615aea5df6d46b0157c49a9571894001d19574705,2,['qty-63'],[450]
f5142aa93247996f012dd436295490451e417605b02208f8fb0c67bbfdb878c8,1,['config_qty-66'],[960]
e10fc6d4421983d29eaad5a71d8c240b184b4f78040685cb8ede053d1b4964d4,1,"['qty-67', 'config_qty-68']","[660, 270]"
e10fc6d4421983d29eaad5a71d8c240b184b4f78040685cb8ede053d1b4964d4,2,['qty-66'],[30]
5b52606d00fd9499a3602e292c9ecfc9f635005207716c4b9536d52433340b2e,0,['qty-69'],[30]
5b52606d00fd9499a3602e292c9ecfc9f635005207716c4b9536d52433340b2e,1,"['qty-70', 'qty-71']","[60, 360]"
