dlMaxRetxThreshold,dlPollByte,dlPollPDU,dlTPollRetr,dlTProhib,dlTReassembly,ulMaxRetxThreshold,ulPollByte,ulPollPDU,ulTPollRetr,ulTProhib,ulTReassembly,id
t6,kB8,p64,ms800,ms70,ms200,t4,kB1000,p64,ms50,ms10,ms200,8356fb41191a04214dbafe2db4d17f82cabeae6bbd40aaafda240e24ce2750e1
t8,mB40,p512,ms130,ms170,ms200,t4,kB25,p49152,ms20,ms120,ms40,f5c289d578ae996d0979ef15df972e4cb7e5ad419aec661877410dfaee485345
t4,kB7500,p20480,ms130,ms120,ms180,t3,kB8,p49152,ms220,ms100,ms75,aa2906c3481ba6e2bfcb3a7f4f90cda26707bdc0d79cd3dc19804b8ec3af1c21
t4,kB5000,p6144,ms20,ms500,ms75,t2,kB50,p4096,ms170,ms1200,ms65,5bec0ff8b04f5dcce30f47ba73bf637b1bd2f13cd80d72ebb69ccfb0285e8ed9
t4,kB1500,p40960,ms4000,ms2400,ms80,t32,mB30,p16,ms170,ms400,ms170,f68c7aedb0bd724af1edaac4132dd8b8253272f34bc5099d96f1d66773382a3b
t6,mB9,p40960,ms240,ms100,ms80,t32,kB8,p128,ms170,ms200,ms30,9c861378f77ce0c238ec8b78c3a9dddcee6df47f15adad114517626df9fae20f
t6,mB18,p8192,ms190,ms800,ms180,t4,kB5500,p65536,ms180,ms50,ms15,eaa0b02d3bc45f46bd928979fe0c58096e6d336633086736ee56b84d9721bb10
t6,kB125,p8,ms70,ms20,ms90,t4,kB7500,p49152,ms300,ms50,ms15,2f9818244a1fc531557f81931da4aed52c25349779c3ebf92d3776976881f7fa
t32,kB1500,p16384,ms450,ms120,ms90,t6,kB1250,p6144,ms220,ms2400,ms140,226d0067abf9a4726528f21560fc8b25cccd42c92e4d65f38d5e53a59bf9a587
t2,mB8,p256,ms100,ms1000,ms65,t4,mB18,p128,ms2000,ms140,ms85,5bbdf675477f2372f9f869a36257f8cf1587679167d889af4babbf3362e20867
t6,kB5,p20480,ms400,ms350,ms120,t3,kB5500,p1024,ms180,ms110,ms150,72a109e9600c0e46e529504752b97552ac8703bbf62de7848ff5db110874c377
t16,mB15,p24576,ms240,ms80,ms190,t16,kB50,p6144,ms800,ms80,ms65,0d84277332d7c0c8694bd0573b00376b5360ca2c566103c2b458b67728eb5df8
t16,kB500,p2048,ms500,ms400,ms80,t6,kB5000,p512,ms2000,ms250,ms25,eac61e3c62ee826596fa8f538b81ad1b01a6895d84e2a0e32260d677bc1a9c93
t6,mB8,p4096,ms10,ms200,ms190,t4,kB10,p65536,ms50,ms300,ms25,b12338545f20ea5b06c80650c7aeb78e2b68a32fb844d0bac09f14af3244370d
t6,kB10,p32768,ms180,ms300,ms65,t16,mB10,p512,ms150,ms40,ms15,477a4fdc168131a3f23e9540e4aab5885144ef6b1b0b420cd1eebacdcd0058a9
t6,mB17,p512,ms160,ms1000,ms15,t4,mB18,p512,ms110,ms110,ms50,0049156c4766d63d998e159d42cda2fe35697656f123cdbcda82ecd3b60cf8c6
t2,kB50,p40960,ms70,ms190,ms25,t3,kB5,p512,ms110,ms350,ms100,e644f5b4940ae3db7ce0bc97850ebc6c0e49a65be0278883d4ce98fd757b85ae
t4,kB6500,p8192,ms350,ms180,ms110,t16,mB9,p49152,ms500,ms60,ms25,3239c524cd45f098f8c3b282573045acd57098d537e550b1805fc10a21b5cd86
t32,kB2,p40960,ms240,ms190,ms100,t16,kB50,p16384,ms30,ms100,ms45,2787a732191d3351ad43dc043dd01b5f6abbb8003005fdfa3b1d6c69a4fe8edd
t32,kB5500,p40960,ms160,ms350,ms25,t6,kB2000,p256,ms230,ms140,ms15,d4fdaa142e927abf6b73db14a6ecaf65aae73e89c15c88cc85f0b40e92a6fac2
t16,mB13,p20480,ms160,ms140,ms60,t2,kB5,p57344,ms130,ms1000,ms55,9ddf9930ecf1a8ab3d8fed1d6583f7ff4a8e41395ea6d69f34b4b79c28e6c2af
t6,mB13,p24576,ms10,ms500,ms85,t2,kB50,p1024,ms150,ms80,ms140,f7f820e5b72ee8dade6eaff6cfc2f94a69ea4b26eff59f812935b94e012c0b6f
t3,mB10,p24576,ms400,ms100,ms85,t6,mB30,p65536,ms350,ms90,ms70,b3edcb42a1e0fda465f7428f95a6cbfa9af4aab5afd740a4193158a9e3eeae10
t32,kB7000,p40960,ms120,ms50,ms40,t16,mB12,p128,ms210,ms1600,ms60,b8faaa809a6326cee4ef3e73f3ba5dd6fea9086e5db73a85db738077cab2a92e
t2,mB12,p40960,ms30,ms800,ms5,t4,mB15,p2048,ms800,ms2000,ms130,6caa1f6e7e44d7c19065b83127f0c0cdbc3c7cfa826fc4f1541c2b7cde81355c
t2,mB17,p4096,ms130,ms300,ms85,t3,kB75,p49152,ms30,ms140,ms170,cb1457b290ac4398d5f85f68adae1f5fb3ef369b3752aed790c432e9478d6b50
t2,kB50,p256,ms1000,ms80,ms5,t8,kB4500,p16,ms150,ms160,ms180,3b7786c03d75c4518b4b8e4189ffcfd66aa3288b563ffb87b07752f229251efd
t32,kB2,p49152,ms100,ms100,ms45,t4,kB7500,p128,ms4000,ms1600,ms35,8385c9cf3728822d02d7f008da42c51a3a4308e65d5dbbff8a2dce673065aaf0
t6,kB25,p12288,ms2000,ms30,ms130,t8,kB3000,p2048,ms220,ms2400,ms30,adad270c99ca7afe3bcaab0c708d7e88af759f3d85fa33dfe5d0aa8e07341d35
t6,mB11,p16384,ms450,ms180,ms150,t8,mB18,p28672,ms450,ms190,ms15,d824068c683ac168921e55c7e32dcebe2d81359da6347a8c67baa8b0aed84efc
t8,mB15,p12288,ms40,ms30,ms40,t3,kB8,p8,ms1000,ms30,ms170,51553817b5fb1b1d299977b0db988425202cf3950caf5634f472cc505e123dab
t32,kB250,p256,ms450,ms150,ms40,t16,mB10,p32768,ms230,ms140,ms140,6a5fb09cfeba77e530c22c95f9aa559c3ae3c85c707f7820050182465c2340c6
t16,kB10,p49152,ms50,ms190,ms170,t6,kB10,p4096,ms350,ms350,ms170,ca079189143669f1db035f58dac38781bc91706c5099d59128bce45801b09da1
t8,kB15,p49152,ms200,ms30,ms90,t6,kB500,p32768,ms170,ms450,ms90,e7649bc4e8c36c8fc85ccdccf7c4744526727b33d432db3affb7418cda79cd83
t4,kB10,p24576,ms200,ms300,ms170,t6,mB18,p2048,ms100,ms190,ms35,ab16aeec60127414728c8dffb05364feaebba691b1ce552d3126126c1be44aa9
t6,mB30,p128,ms80,ms90,ms160,t4,kB2,p40960,ms130,ms140,ms90,1fa815408a925aa59952511f2cd9f660e32d8824ec849c73bd7fabcde4c75bdd
t6,kB75,p128,ms70,ms400,ms60,t16,kB375,p32,ms30,ms120,ms110,2e0742bb9256bb82b4727a01f4ea7477db1d5757efa8be74fb1491e63a6f84c4
t8,kB7000,p2048,ms400,ms800,ms190,t6,mB40,p1024,ms20,ms120,ms110,90a9b6a7aad859d9ad73fb73251e4920814128c8a7b3259247f87c4775aa69aa
t6,mB13,p256,ms800,ms110,ms85,t2,mB12,p4096,ms2000,ms150,ms80,8df467ab089f6c86dfecd41065b19fe82ef9b6ae37868cf874dbe53317aa288c
t2,kB6000,p4096,ms60,ms10,ms30,t2,kB50,p28672,ms20,ms140,ms60,1769fdc383925316d312fc7d29d234ab5e8e94ce89596f17cf1f8db5961ed7f1
t16,kB5500,p2048,ms4000,ms190,ms10,t4,kB250,p28672,ms210,ms50,ms70,538a0b06eae330b75945187112ee218257da85acadd383c408a74daf913c6d22
t32,mB20,p16,ms300,ms1600,ms45,t16,mB13,p24576,ms130,ms180,ms35,f2e9f93fe87f94bb3e77a544912c1bdb7e76f736051fdb90de79db6c6022edb0
t16,kB4000,p4096,ms350,ms40,ms100,t2,kB1500,p512,ms350,ms60,ms170,6f6c2b5e19219182ffe200a01d8d5241494c002b41a43c91a97dbbacd6b73cf7
t2,kB6000,p512,ms210,ms1200,ms10,t32,mB20,p512,ms350,ms2400,ms85,a5aa389dde2666e325bd7256391ada09733c76f73b030a404aff2f94e457926e
t4,kB7000,p128,ms50,ms180,ms90,t4,mB17,p65536,ms400,ms20,ms50,6ce5cc9eeedfb7d016bfa0a462386b1381d426402bbe435ce55fd79da05ef967
t32,kB7000,p1024,ms450,ms140,ms45,t32,mB17,p16,ms70,ms400,ms85,a920391097562e6b11b62d4857f4da99dea0cf8da2b0ac9f10d735663a0a7b01
t3,kB5000,p512,ms170,ms70,ms140,t6,kB8,p32,ms90,ms1000,ms100,974fa88f226e680a904171f92a03236d0ce0cfeae32a3e6770201ae4a5e90f63
t3,kB500,p16384,ms110,ms1200,ms5,t2,kB7500,p8192,ms60,ms130,ms100,8153c9c4e1466291b80a531db653ae2cf8d9fce29677fded065c91177fe8aad1
t3,kB2,p24576,ms80,ms1000,ms70,t2,kB75,p2048,ms2000,ms1600,ms55,3275fa63a1d244ebfb20e0e208dec91ca4f57488b37b7bc973b9c3a505de9ec9
t8,kB6500,p512,ms160,ms30,ms10,t3,mB9,p20480,ms2000,ms500,ms200,b8aa20769fbfb0372e6413c7ce4d2bb13f191fa60a551529ff24e97e58249623
t3,kB2000,p256,ms110,ms160,ms150,t16,mB20,p256,ms500,ms250,ms140,eba4bbc52bf50178c3e52bb532d0cab1ed9fa5ef72841f6c21f7967c4c285519
t8,kB1250,p64,ms10,ms800,ms160,t4,kB500,p40960,ms220,ms200,ms100,3cec407d710ad64278e31320ec743060c43e21a526488152928eb1864b10b2f0
t32,kB3000,p4096,ms450,ms1000,ms65,t6,mB15,p6144,ms4000,ms40,ms60,a5109f600095087f39010101f0789a04b4e8b98f860a71317d1b0c08658bde6f
t32,mB15,p20480,ms450,ms2000,ms25,t4,kB1500,p28672,ms2000,ms150,ms90,a6262ec9689228629b4101c6ef3f944f32944f01004fbe9dedc08372eaeb2a18
t32,kB250,p256,ms40,ms170,ms10,t6,kB10,p8192,ms60,ms130,ms200,e4a829b39ae24d0fd6502f6d823af4b03c24b2c38b35935facbfc57c276d7dba
t8,mB17,p49152,ms100,ms30,ms65,t8,mB9,p128,ms30,ms130,ms75,4e897202ff71364c8ed976266ebbab834079752e3e11c3738cc0e0d517783da4
t32,kB10,p16,ms110,ms70,ms50,t8,mB12,p16,ms350,ms500,ms30,da7c04190d5e9d268e3880b710d8ecf2fe0ac734d79c73f6734d8a032c9cf13a
t32,kB100,p12288,ms190,ms140,ms55,t16,mB30,p8192,ms200,ms350,ms110,d15d01860307b6708d47f837c3c541fe09dbab14f456addf98ff504509c4f489
t16,kB6500,p128,ms180,ms1600,ms200,t3,kB100,p24576,ms100,ms20,ms150,ba19f7a8840112cd54ad7ad8a282b0670f699e288ec3e0cbc333e748ea53c420
t2,mB17,p40960,ms200,ms2400,ms65,t2,kB7500,p32768,ms100,ms70,ms50,7947ea0de52eb1a705f6c6b8cfe77622b712c27f589c3ae65136355d7bfa71de
t8,mB10,p49152,ms200,ms60,ms140,t6,kB5500,p64,ms120,ms10,ms30,61b5e3de43f24f917c76d89b5b5feceb6fbf43e66f6866fab5f369fe42a8bd26
