configID,qtyID,transition,slapsed_time
f9a584b9ccfcba5b07a1ef3a4d003b9e08c90b231fff40fec41157d03e2ae868,2,"['qty-1', 'qty-1']","[110, 10]"
f9a584b9ccfcba5b07a1ef3a4d003b9e08c90b231fff40fec41157d03e2ae868,13,"['qty-2', 'qty-0', 'config_qty-3']","[60, 260, 10]"
f9a584b9ccfcba5b07a1ef3a4d003b9e08c90b231fff40fec41157d03e2ae868,12,['qty-1'],[460]
5a3cdd1ef8b78a61178ec8cc5e3e69ca4d46f9d85d28f62e7bd525910a2bb445,2,"['qty-4', 'qty-4']","[590, 10]"
5a3cdd1ef8b78a61178ec8cc5e3e69ca4d46f9d85d28f62e7bd525910a2bb445,1,"['qty-3', 'qty-5']","[320, 30]"
5a3cdd1ef8b78a61178ec8cc5e3e69ca4d46f9d85d28f62e7bd525910a2bb445,13,['config_qty-6'],[10]
7ceafc945f729b0c401489af6f40551f17b1ed0829d4a9f00a4851476892cc84,2,"['qty-7', 'config_qty-8']","[10, 10]"
7ceafc945f729b0c401489af6f40551f17b1ed0829d4a9f00a4851476892cc84,1,['qty-6'],[940]
25a29853f22ceaafd2daedd848689a7c8dd52af07f518537c37fe2d887def8d7,1,['config_qty-9'],[960]
6f59214c62dcbf691d6807c77a27e668b73fdfe2e782a5e6f951462e533ed6cd,1,"['qty-10', 'qty-11', 'qty-11', 'qty-11']","[130, 60, 10, 330]"
6f59214c62dcbf691d6807c77a27e668b73fdfe2e782a5e6f951462e533ed6cd,0,['qty-9'],[10]
6f59214c62dcbf691d6807c77a27e668b73fdfe2e782a5e6f951462e533ed6cd,2,"['qty-9', 'qty-9', 'config_qty-12']","[20, 40, 360]"
2f48562608840bfdc6ab848eaa337b4f59693b12541a3f2c961af35657eaeec7,13,['qty-13'],[10]
2f48562608840bfdc6ab848eaa337b4f59693b12541a3f2c961af35657eaeec7,2,"['qty-14', 'qty-14']","[490, 180]"
2f48562608840bfdc6ab848eaa337b4f59693b12541a3f2c961af35657eaeec7,1,"['qty-13', 'qty-15']","[250, 20]"
2f48562608840bfdc6ab848eaa337b4f59693b12541a3f2c961af35657eaeec7,0,['config_qty-16'],[10]
4fadda90afb26d32734ca46d39b15470b182a1f4fc992b3699a4d5f8bb729767,1,"['qty-17', 'qty-17', 'qty-18']","[180, 180, 130]"
4fadda90afb26d32734ca46d39b15470b182a1f4fc992b3699a4d5f8bb729767,2,"['qty-16', 'qty-16']","[220, 240]"
4fadda90afb26d32734ca46d39b15470b182a1f4fc992b3699a4d5f8bb729767,13,['config_qty-19'],[10]
25e6ab791438d371879fc94a6f05e051cac8544c34150167955b1fccdd8e3e31,2,"['qty-20', 'qty-20', 'qty-20', 'qty-21']","[10, 250, 300, 150]"
25e6ab791438d371879fc94a6f05e051cac8544c34150167955b1fccdd8e3e31,1,"['qty-19', 'qty-19', 'qty-19']","[10, 120, 110]"
25e6ab791438d371879fc94a6f05e051cac8544c34150167955b1fccdd8e3e31,13,['config_qty-22'],[10]
86656c6322bbef5f1283ac6de79624475c1a1329a70bbb10f02a9ea2e2419b26,2,"['qty-23', 'qty-24']","[140, 40]"
86656c6322bbef5f1283ac6de79624475c1a1329a70bbb10f02a9ea2e2419b26,1,['qty-22'],[90]
86656c6322bbef5f1283ac6de79624475c1a1329a70bbb10f02a9ea2e2419b26,13,"['qty-25', 'config_qty-26']","[290, 10]"
86656c6322bbef5f1283ac6de79624475c1a1329a70bbb10f02a9ea2e2419b26,12,['qty-24'],[390]
694d3ee2508ce371f489dbf29fee61ce9e44d58a6115b43940f260579211c4f1,12,['qty-27'],[20]
694d3ee2508ce371f489dbf29fee61ce9e44d58a6115b43940f260579211c4f1,2,['qty-28'],[930]
694d3ee2508ce371f489dbf29fee61ce9e44d58a6115b43940f260579211c4f1,13,['config_qty-29'],[10]
6d36372fa05865f21fc8d78d12149e2a5f147412688f7255db57bb1cee8eeb5a,2,['config_qty-30'],[960]
6fb150e5de7b64b200e2320ab70b76d786f06e3055b69bff7b4b83960e8dd7c5,2,['qty-31'],[960]
6fb150e5de7b64b200e2320ab70b76d786f06e3055b69bff7b4b83960e8dd7c5,-30,['config_qty-32'],[10]
a63c284b0f7ce95f4fb046b7ee66b3070e5a582c6d118b90dd9c0c8cc50e9544,2,['qty-33'],[310]
a63c284b0f7ce95f4fb046b7ee66b3070e5a582c6d118b90dd9c0c8cc50e9544,13,['qty-34'],[180]
a63c284b0f7ce95f4fb046b7ee66b3070e5a582c6d118b90dd9c0c8cc50e9544,1,['config_qty-35'],[460]
